"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"u[14]",0.01159002266,0.0818295086051952,-0.1352525,-0.0414425,0.008974,0.0630025,0.181925,1.00028888912628,1000
"u[15]",0.0386421704,0.086284836752412,-0.122805,-0.02068,0.03492,0.089825,0.2188025,0.999999610453834,1000
"u[16]",0.0026212751,0.0857542787362926,-0.1679425,-0.0523825,0.001763,0.05685,0.1754425,1.00021888512126,1000
"u[17]",-0.030562277592,0.0865569172570388,-0.2098,-0.08226,-0.027465,0.02418,0.134435,1.00250583531726,600
"u[18]",0.02063987952,0.0874899241774359,-0.1520875,-0.0383825,0.022235,0.08179,0.188645,1.0076885225962,220
"u[19]",-0.0241715447,0.0854171713288638,-0.193135,-0.07779,-0.022435,0.0281875,0.1513125,1.0001111978622,1000
"u[20]",-0.0038387696,0.0746018133835566,-0.1465275,-0.047305,-0.005639,0.04532,0.1525825,1.00012769961799,1000
"u[21]",-0.0347898109,0.0884478154227827,-0.20129,-0.09133,-0.033245,0.0237275,0.1377,1.00405547707417,1000
"u[22]",-0.0091868681,0.0861223731086369,-0.1849975,-0.063485,-0.0100905,0.04316,0.156,1.00313622207101,1000
"u[23]",0.02805575261,0.0884434881026403,-0.1280925,-0.02937,0.02508,0.0834925,0.21681,1.00334896873338,500
"u[24]",0.0111474797,0.0820055538353149,-0.1578125,-0.0378925,0.01432,0.06088,0.184835,1.014087721828,1000
"u[25]",0.0076703716,0.0836317361512887,-0.156595,-0.0483575,0.012,0.06314,0.17214,1.0079548131211,760
"u[26]",0.018228609611,0.0867822511693585,-0.148225,-0.0364825,0.01677,0.07881,0.1891975,1.00424112885439,350
"u[27]",-0.0650781257,0.08172858537324,-0.2314225,-0.11695,-0.06529,-0.007864,0.0850494999999999,1.00503181430648,300
"u[28]",-0.0646926762,0.0856052801766661,-0.242775,-0.114,-0.057175,-0.008475,0.09648875,1.0011311700724,1000
"u[29]",-0.0445359033,0.0892920649380734,-0.2398025,-0.0947825,-0.0429,0.0135175,0.1198075,1.00068382079432,1000
"u[30]",-0.0224202461,0.0861675415940671,-0.202655,-0.07396,-0.02387,0.0283775,0.1621425,1.01001446340749,520
"u[31]",-0.03083757378,0.0941957606681873,-0.2202075,-0.08621,-0.02664,0.02937,0.146915,1.00765734616523,200
"u[32]",-0.0188078277,0.0836180641369138,-0.1953,-0.07593,-0.01363,0.032465,0.141795,1.00111305352631,1000
"u[33]",0.01119620844,0.083646305056921,-0.1484,-0.041165,0.00871,0.06658,0.17261,1.00123484194803,1000
"u[34]",0.1055537843,0.0678671690555236,-0.01658,0.0594175,0.10075,0.1563,0.2335225,1.01419718885379,130
"u[35]",-0.00745169081,0.0931252274543699,-0.186715,-0.06867,-0.0080235,0.04992,0.17843,1.0010117766093,1000
"u[36]",-0.0002269981,0.0852446946552627,-0.1650025,-0.0576,-0.0007069,0.0540925,0.1689125,1.00577638866521,440
"u[37]",0.0018994758,0.0847661666136096,-0.1653275,-0.048,0.0010435,0.0546175,0.17114,1.00575250050187,640
"u[38]",0.01835015818,0.0576621653561494,-0.09305075,-0.02152,0.01702,0.05686,0.131065,1.00254705882587,590
"u[39]",0.13048391,0.0727509022954403,-0.002805,0.07878,0.1292,0.1771,0.26882,1.03326503932705,62
"u[40]",0.01874302664,0.0879418726408821,-0.1546,-0.0366775,0.014165,0.0740075,0.2034725,1.00453140292317,420
"u[41]",0.0899067065,0.0616885265905148,-0.025568,0.04748,0.0866,0.12965,0.2153,1.0161782675151,94
"u[42]",-0.0299072646,0.0793038364162199,-0.2031,-0.0781325,-0.02563,0.02305,0.1108,1.00000489234331,1000
"u[43]",0.0098926444,0.0799716212873657,-0.152805,-0.0382275,0.01221,0.058795,0.16592,1.00003032316115,1000
"u[44]",-0.12556768124,0.0923958063549641,-0.3322,-0.180675,-0.1183,-0.0592325,0.0249104999999999,1.00333431518591,560
"u[45]",-0.0236184302,0.0862770218139474,-0.1990325,-0.0802825,-0.0232,0.0307325,0.15312,1.00331634629806,450
"u[46]",0.02037598664,0.0765596240585265,-0.1248,-0.03277,0.01792,0.0726475,0.17916,1.00481170190963,1000
"u[47]",-0.0229334193,0.0856100566949934,-0.19527,-0.07734,-0.019905,0.0279025,0.1469725,1.00385660942452,1000
"u[48]",-0.0293262183,0.0715436055740208,-0.17211,-0.0792525,-0.02705,0.02027,0.110745,1.00285942950942,530
"u[49]",-0.0240264683,0.0839852293983045,-0.19321,-0.073845,-0.02186,0.0324075,0.1346725,1.00134692981893,1000
"u[50]",0.0100390801,0.092196122900381,-0.1788275,-0.0456325,0.007467,0.0630525,0.195,1.00361836380667,420
"u[51]",0.0138751297,0.0945909996637286,-0.17337,-0.04338,0.01172,0.075235,0.2018075,1.02165864759402,91
"u[52]",0.0434069435,0.0866446112178653,-0.112255,-0.0155325,0.03745,0.0958375,0.23568,1.00651342572842,230
"u[53]",-0.0965223678,0.0851649880781544,-0.2730025,-0.14875,-0.08953,-0.03861,0.05283575,1.00077681553736,1000
"u[54]",-0.007647965,0.0912560984398956,-0.213825,-0.0640475,-0.0079955,0.05039,0.1686175,1.02452704651768,74
"u[55]",-0.0325570546,0.0888649374933906,-0.220545,-0.0834525,-0.02871,0.02372,0.131135,1.00220934608811,1000
"u[56]",-0.00240494972,0.0767336984590477,-0.156045,-0.05092,-0.004173,0.0432025,0.1490075,1.00635254326893,1000
"u[57]",0.01149580028,0.0832402313644112,-0.1376325,-0.04235,0.005011,0.0635975,0.196105,1.00028680002683,1000
