,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
u2[22],-0.011716105,0.187907924,-0.361305,-0.1385,-0.014195,0.1097,0.3767025,1.006324539,240
u2[23],-0.097954082,0.141804179,-0.3753,-0.193725,-0.1021,-0.002386,0.1664,1.010518195,340
u2[24],0.100949097,0.167833736,-0.2424175,-0.00734725,0.1084,0.2016,0.4289125,1.003269038,460
u2[25],-0.182743339,0.172428835,-0.5172275,-0.303075,-0.1859,-0.0618775,0.142115,1.000049967,1000
u2[26],0.136184564,0.164374768,-0.1827025,0.027205,0.13765,0.241125,0.46612,1.000591151,1000
u2[27],0.182414371,0.119280125,-0.046174,0.1016,0.1786,0.2598,0.4134775,1.001651078,1000
u2[28],-0.169231339,0.154840663,-0.4684275,-0.273025,-0.16445,-0.06817,0.134,1.001584514,950
u2[29],-0.131453759,0.171808875,-0.4932275,-0.2355,-0.1244,-0.02407,0.1794275,1.001218876,1000
u2[30],-0.167655935,0.177377465,-0.52246,-0.279875,-0.1554,-0.05491,0.16014,1.002837041,1000
u2[31],0.051528163,0.18971179,-0.3140575,-0.075085,0.05636,0.169325,0.4471,1.002889732,1000
u2[32],0.196075858,0.162682144,-0.12895,0.08313,0.18705,0.30475,0.51455,1.000278639,1000
u2[33],0.042800261,0.158687801,-0.277945,-0.06303,0.049475,0.148625,0.353315,1.000150204,1000
u2[34],0.077022283,0.090809479,-0.1054225,0.020035,0.07271,0.1349,0.266745,1.003771251,1000
u2[35],-0.072118993,0.18433384,-0.4378275,-0.193925,-0.07246,0.0498675,0.31407,1.001553447,1000
u2[36],-0.171351699,0.146217835,-0.438125,-0.27025,-0.1797,-0.0752375,0.10531,1.001507116,1000
u2[37],0.089782481,0.168429031,-0.26113,-0.026605,0.09581,0.2096,0.422215,1.004819315,310
u2[38],0.060563331,0.078093284,-0.09084725,0.00786625,0.058655,0.115575,0.212315,1.000619197,1000
u2[39],0.161798017,0.101612923,-0.03664875,0.100825,0.1561,0.2253,0.3752325,1.006875739,290
u2[40],-0.051454127,0.189956443,-0.4505525,-0.180575,-0.04082,0.0772625,0.2921125,1.000883043,1000
u2[41],0.145225477,0.087809682,-0.020092,0.0854375,0.1452,0.2079,0.318215,1.012394031,120
u2[42],0.032885153,0.132264004,-0.22212,-0.05568,0.03451,0.1153,0.289505,1.00133379,1000
u2[43],0.155751366,0.15627498,-0.1266225,0.048925,0.1437,0.2552,0.4953875,1.001245776,1000
u2[44],-0.320244364,0.128621526,-0.562015,-0.41125,-0.3179,-0.2362,-0.079996,1.001924866,780
u2[45],0.064270822,0.171984419,-0.27644,-0.04836,0.0674,0.17915,0.4083825,1.000154384,1000
u2[46],0.03369991,0.121608337,-0.187525,-0.0519875,0.029575,0.1142,0.28968,1.004540184,350
u2[47],0.086601905,0.16023579,-0.225005,-0.026975,0.08458,0.1916,0.40655,1.022087346,72
u2[48],-0.038267858,0.110191718,-0.25813,-0.1098,-0.030455,0.03365,0.16979,1.000067341,1000
u2[49],0.023947459,0.167939085,-0.3074225,-0.09059,0.02205,0.137375,0.3565475,0.999997296,1000
u2[50],0.04022834,0.186864502,-0.300715,-0.08687,0.023005,0.1606,0.4211175,1.001090172,1000
u2[51],0.014260222,0.188552074,-0.3679525,-0.107925,0.01079,0.1409,0.39607,1.000382954,1000
u2[52],-0.022837481,0.147316071,-0.2977,-0.130675,-0.02533,0.0854825,0.2598475,1.004909089,380
u2[53],-0.073091182,0.136623556,-0.3355375,-0.1609,-0.06914,0.02112,0.18275,1.00873875,170
u2[54],0.101330495,0.182288521,-0.2434,-0.014555,0.09435,0.226,0.47082,1.001363652,1000
u2[55],0.115014464,0.190115174,-0.250975,-0.0172675,0.1147,0.2313,0.5093625,1.00131987,1000
u2[56],-0.150173763,0.128592113,-0.39782,-0.241025,-0.1437,-0.066655,0.0983595,1.000694653,1000
u2[57],0.15338427,0.182408253,-0.190915,0.03227,0.1466,0.263725,0.5304375,1.002619606,830
u2[58],-0.113427246,0.187784992,-0.5107,-0.2416,-0.10965,0.01096,0.2567,1.000182653,1000
u2[59],-0.027157632,0.083259732,-0.1838225,-0.08484,-0.03043,0.02718,0.14331,1.000047117,1000
u2[60],0.025774136,0.139685586,-0.245805,-0.06946,0.02206,0.116725,0.3040125,1.00151428,990
u2[61],-0.154475446,0.140491862,-0.4169475,-0.2504,-0.1613,-0.05898,0.12382,1.00064867,1000
u2[62],-0.047939562,0.172069402,-0.388715,-0.1671,-0.040545,0.0752475,0.2875025,1.002890476,1000
u2[63],0.035402058,0.155567268,-0.2837075,-0.06736,0.03756,0.1443,0.3303125,1.018238174,93
u2[64],0.235631764,0.184595177,-0.1157175,0.1079,0.2271,0.3577,0.6021775,1.000132229,1000
sdu2,0.2054868,0.030046706,0.148192493,0.186,0.2046,0.225524996,0.26291997,1.030297988,430
u3[1],0.252065305,0.10509963,0.05149825,0.178875,0.24875,0.3249,0.4648625,1.015112384,110
u3[2],-0.112575374,0.165923209,-0.45312,-0.223075,-0.1009,-0.0032505,0.1942,1.000479321,1000
u3[3],-0.087294165,0.123459233,-0.324365,-0.1709,-0.085015,0.00139925,0.1452175,1.001352186,1000
u3[4],-0.130283465,0.195948185,-0.5181375,-0.262,-0.13145,0.003341,0.260675,1.002746073,550
u3[5],0.010119054,0.193553735,-0.34299,-0.1192,0.007933,0.1452,0.3895275,1.002214133,680
u3[6],-0.107133787,0.166215316,-0.470115,-0.207775,-0.092745,0.00223325,0.1963225,1.002974042,590
u3[7],-0.096110652,0.184212116,-0.46634,-0.216175,-0.09153,0.02726,0.2524,1.004641264,440
u3[8],-0.041189443,0.158609548,-0.33829,-0.144675,-0.04414,0.070925,0.2788375,1.002149715,700
u3[9],0.171261469,0.163584486,-0.1464975,0.065425,0.1624,0.276575,0.5271,1.006764956,1000
u3[10],0.012291704,0.105784522,-0.1982775,-0.05497,0.01124,0.0807775,0.2173,1.00614275,310
u3[11],0.002262792,0.137319939,-0.2750875,-0.0833475,-0.000298,0.0875025,0.26509,1.000848908,1000
u3[12],0.146605565,0.193954688,-0.236405,0.01031,0.14345,0.27735,0.5310425,1.00623911,430
u3[13],-0.086161203,0.165732441,-0.394415,-0.205025,-0.08568,0.02279,0.24282,1.009248326,480
u3[14],-0.043573489,0.159267582,-0.35753,-0.141,-0.047005,0.06482,0.2807225,1.000868169,1000
u3[15],-0.145148734,0.158963345,-0.46624,-0.248025,-0.1542,-0.03901,0.153045,1.002512633,880
u3[16],-0.192247582,0.179269162,-0.541805,-0.3146,-0.1909,-0.072375,0.1612125,1.000204767,1000
u3[17],0.080606031,0.152756249,-0.2523575,-0.02337,0.089565,0.1785,0.3729375,1.001008476,1000
u3[18],0.152778109,0.168712579,-0.148425,0.0362125,0.14575,0.263425,0.505145,1.014632006,1000
u3[19],-0.057001703,0.157920942,-0.4040075,-0.1598,-0.043155,0.045885,0.22621,1.000096437,1000
u3[20],0.00898869,0.122881318,-0.21491,-0.077645,0.01035,0.085675,0.2683975,1.003973761,1000
u3[21],-0.135291257,0.161383864,-0.4700125,-0.22985,-0.139,-0.0299625,0.17867,1.009695005,1000
u3[22],0.04349067,0.184271039,-0.2906925,-0.0751025,0.040385,0.1656,0.40111,1.001659635,1000
u3[23],0.259980092,0.147577774,-0.0267215,0.164525,0.2649,0.3497,0.5518,1.00235806,710
u3[24],0.123682708,0.181005313,-0.2313,0.00463975,0.11995,0.238475,0.4833,1.001793049,1000
u3[25],0.105574755,0.182477868,-0.242335,-0.0187775,0.1079,0.2245,0.47309,1.001333814,1000
u3[26],0.190689303,0.159220225,-0.119925,0.085815,0.19465,0.2845,0.4930925,1.000245009,1000
u3[27],0.001552591,0.114882126,-0.217285,-0.0723975,0.001386,0.0827925,0.2262,1.004165406,900
u3[28],-0.244746326,0.147540765,-0.5398,-0.342375,-0.242,-0.145,0.039541,1.000413621,1000
u3[29],-0.195564205,0.175713034,-0.565635,-0.3067,-0.1977,-0.0740525,0.158725,1.011476902,130
u3[30],-0.154060864,0.164464997,-0.4839225,-0.2657,-0.1622,-0.0437475,0.1672925,1.004853269,310
u3[31],0.04607707,0.17824789,-0.30869,-0.0760025,0.050925,0.1584,0.4086,1.009493794,1000
u3[32],0.10265155,0.177707185,-0.246805,-0.0196775,0.1038,0.2113,0.473115,1.000404176,1000
u3[33],0.078980845,0.157326705,-0.22009,-0.03087,0.0759,0.190175,0.387215,1.000368248,1000
